9.320000000000000000e+02
9.330000000000000000e+02
9.340000000000000000e+02
9.350000000000000000e+02
9.360000000000000000e+02
9.370000000000000000e+02
9.580000000000000000e+02
9.590000000000000000e+02
9.600000000000000000e+02
9.610000000000000000e+02
9.620000000000000000e+02
9.630000000000000000e+02
9.840000000000000000e+02
9.850000000000000000e+02
9.860000000000000000e+02
9.870000000000000000e+02
9.880000000000000000e+02
9.890000000000000000e+02
1.010000000000000000e+03
1.011000000000000000e+03
1.012000000000000000e+03
1.013000000000000000e+03
1.014000000000000000e+03
1.015000000000000000e+03
1.036000000000000000e+03
1.037000000000000000e+03
1.038000000000000000e+03
1.039000000000000000e+03
1.040000000000000000e+03
1.041000000000000000e+03
1.062000000000000000e+03
1.063000000000000000e+03
1.064000000000000000e+03
1.065000000000000000e+03
1.066000000000000000e+03
1.067000000000000000e+03
1.088000000000000000e+03
1.089000000000000000e+03
1.090000000000000000e+03
1.091000000000000000e+03
1.092000000000000000e+03
1.093000000000000000e+03
1.114000000000000000e+03
1.115000000000000000e+03
1.116000000000000000e+03
1.117000000000000000e+03
1.118000000000000000e+03
1.119000000000000000e+03
1.140000000000000000e+03
1.141000000000000000e+03
1.142000000000000000e+03
1.143000000000000000e+03
1.144000000000000000e+03
1.145000000000000000e+03
1.166000000000000000e+03
1.167000000000000000e+03
1.168000000000000000e+03
1.169000000000000000e+03
1.170000000000000000e+03
1.171000000000000000e+03
